label,spread,tick_volume,Bullish swing,Bearish swing,Bullish pinbar,Bearish pinbar,Inside bar,Outside bar,Bullish engulfing,Bearish engulfing
False,5,77962,True,False,False,False,True,False,False,False
True,5,87821,False,False,False,False,False,True,False,False
False,5,99444,True,False,False,False,False,False,False,False
True,5,75159,False,True,False,False,True,False,False,False
False,5,72204,False,False,False,False,False,False,False,False
False,5,67460,False,False,False,False,False,False,False,False
False,5,82763,False,False,False,False,False,False,False,False
True,5,79040,False,False,False,False,False,False,False,False
False,4,73736,False,False,False,False,False,False,False,False
False,5,76793,False,False,False,False,False,True,False,False
False,5,76041,False,True,False,False,False,False,False,False
True,5,79116,False,False,False,False,False,False,False,False
True,5,73513,False,False,False,False,False,True,False,False
True,5,66899,True,False,False,False,False,False,False,False
False,5,77830,False,False,False,False,False,False,False,False
False,5,77059,False,True,False,False,True,False,False,False
False,5,81345,False,False,False,False,False,False,False,False
False,5,76812,False,True,False,False,False,False,False,False
False,5,86146,False,False,True,False,False,False,False,False
True,5,85876,False,False,False,False,False,False,False,False
True,5,86998,True,False,False,False,False,False,False,False
True,5,86590,False,False,False,False,False,False,False,False
False,5,88386,False,False,False,False,False,False,False,False
True,5,71863,False,True,False,False,False,False,False,False
False,5,79110,True,False,False,False,False,False,False,False
False,4,75656,False,False,False,False,False,True,False,False
True,5,89237,False,False,False,True,False,True,False,False
True,5,81209,True,True,False,False,True,False,False,False
False,5,76390,False,False,False,False,False,False,False,False
False,5,74947,False,True,False,False,True,False,False,False
False,5,74782,False,False,False,False,False,False,False,False
False,8,77253,False,False,False,False,False,False,False,False
True,8,70941,False,False,True,False,False,False,False,False
False,6,69134,True,False,False,False,False,False,False,False
False,7,70319,False,False,False,True,False,False,False,False
True,7,62313,False,True,False,False,False,False,False,False
False,5,68593,False,False,False,False,False,True,False,False
True,5,65877,True,False,False,False,False,False,False,False
True,5,64261,False,True,False,False,True,False,False,False
True,5,70294,False,False,False,False,False,False,False,False
True,5,74426,False,False,False,False,False,False,False,False
False,5,74036,False,False,False,False,False,False,False,False
False,6,62139,False,True,False,False,False,False,False,False
True,4,44369,True,False,False,False,True,False,False,False
False,5,55731,False,False,False,False,False,True,False,False
False,8,51813,True,True,False,False,True,False,False,False
True,8,53033,False,False,False,False,False,False,False,False
True,5,66431,True,False,False,False,False,False,False,False
False,5,49267,False,True,False,False,True,False,False,False
True,5,61072,False,False,False,True,False,True,False,False
True,5,69681,False,True,True,False,False,False,False,False
True,5,69896,True,False,False,False,False,False,False,False
False,7,68179,False,False,False,False,False,False,False,False
True,5,58405,False,True,False,False,True,False,False,False
True,5,66823,False,False,False,False,False,False,False,False
True,5,72911,False,False,False,False,False,False,False,False
True,7,73091,False,False,False,False,False,False,False,False
False,6,78937,False,False,False,False,False,False,False,False
False,5,68341,False,False,False,True,False,False,False,False
True,5,71566,False,True,False,False,False,False,False,False
False,5,72340,False,False,True,False,False,False,False,False
True,5,77052,False,False,False,False,False,False,False,False
False,5,72607,True,False,False,False,True,False,False,False
False,4,61715,False,False,False,False,False,False,False,False
False,5,69256,False,False,False,False,False,False,False,False
True,5,67119,False,False,False,False,False,False,False,False
False,5,69776,False,False,False,False,False,True,False,False
True,6,69494,True,False,False,False,False,False,False,False
True,8,64697,False,True,False,False,False,False,False,False
False,7,59037,True,False,False,False,False,False,False,False
True,5,60407,False,True,True,False,False,False,False,False
True,5,65442,True,False,False,False,False,False,False,False
False,5,58605,False,False,False,False,False,False,False,False
False,5,54357,False,True,False,False,False,False,False,False
False,6,60200,False,False,False,False,False,False,False,False
True,5,59630,False,False,False,False,False,False,False,False
True,5,56964,False,False,False,False,False,True,False,False
False,6,54130,True,False,False,True,False,False,False,False
True,5,54667,False,True,True,False,False,False,False,False
True,6,57973,True,False,False,False,False,False,False,False
False,5,60653,False,False,False,False,False,False,False,False
False,5,60847,False,True,False,False,False,False,False,False
True,5,55508,False,False,False,False,False,False,False,False
False,5,55092,True,False,False,False,False,False,False,False
False,5,57374,False,True,False,False,False,False,False,False
False,5,57655,False,False,True,False,False,False,False,False
False,8,55774,True,False,False,True,False,False,False,False
False,3,51177,False,True,True,False,False,False,False,False
True,3,33401,True,False,False,False,True,False,False,False
False,3,36521,False,False,False,False,False,False,False,False
False,2,50680,False,False,False,True,False,False,False,False
False,8,50951,False,True,False,False,False,False,False,False
False,4,54714,False,False,False,False,False,False,False,False
True,4,55087,False,False,False,False,False,False,False,False
False,4,58710,False,False,True,False,False,False,False,False
False,6,75756,False,False,False,False,False,True,False,False
False,7,63599,False,True,False,False,False,False,False,False
False,5,63401,False,False,False,False,False,True,False,False
False,4,47907,True,True,False,False,True,False,False,False
True,4,61567,False,False,True,False,False,False,False,False
True,6,64072,True,False,False,False,False,False,False,False
False,5,59959,False,False,False,False,False,False,False,False
True,6,58031,False,True,False,False,False,False,False,False
True,5,56293,True,False,False,False,False,False,False,False
True,5,58819,False,False,False,False,False,False,False,False
True,4,60952,False,False,True,False,False,True,False,False
True,5,52556,True,False,False,False,False,False,False,False
True,6,51348,False,False,False,False,False,False,False,False
False,4,53834,False,False,False,False,False,False,False,False
True,4,61254,False,False,False,False,False,True,False,False
True,4,59525,False,True,True,False,False,False,False,False
True,4,53842,True,False,False,False,False,False,False,False
True,3,58301,False,False,False,True,False,False,False,False
True,4,53932,False,False,False,False,False,False,False,False
False,4,55870,False,False,False,False,False,False,False,False
False,4,54075,False,False,False,False,False,False,False,False
False,4,57791,False,True,False,False,False,False,False,False
True,4,53249,False,False,True,False,False,False,False,False
True,4,49425,True,False,False,False,True,False,False,False
True,4,51764,False,False,False,False,False,False,False,False
True,4,52652,False,False,False,False,False,False,False,False
True,4,51960,False,False,False,False,False,False,False,False
False,4,52693,False,False,False,False,False,False,False,False
True,4,47536,False,False,False,False,False,False,False,False
False,4,46294,False,False,False,False,False,False,False,False
True,3,56575,False,False,False,True,False,False,False,False
False,4,54315,False,True,False,False,True,False,False,False
True,4,61536,False,False,False,False,False,False,False,False
True,4,32298,True,False,False,False,True,False,False,False
True,4,27835,False,False,False,False,False,False,False,False
False,3,48243,False,False,False,True,False,False,False,False
False,4,45173,False,True,True,False,False,False,False,False
True,4,36556,True,False,False,False,True,False,False,False
False,4,1377,False,False,False,False,True,False,False,False
False,4,83431,False,False,False,True,False,True,False,False
True,4,50519,False,True,False,False,False,False,False,False
True,5,49254,False,False,False,False,False,False,False,False
False,4,48815,True,False,False,False,False,False,False,False
False,4,50086,False,False,False,False,False,False,False,False
True,5,48758,False,True,False,False,False,False,False,False
True,5,53915,True,False,False,False,False,False,False,False
True,3,54809,False,False,False,False,False,False,False,False
False,4,50048,False,False,False,False,False,False,False,False
False,5,57596,False,True,False,False,False,False,False,False
True,4,53389,False,False,False,False,False,False,False,False
False,5,54847,True,False,False,False,False,False,False,False
False,4,53787,False,False,False,False,False,False,False,False
True,4,37620,False,True,False,False,True,False,False,False
False,4,55080,False,False,False,False,False,True,False,False
True,4,47766,False,True,True,False,False,False,False,False
True,4,55147,True,False,False,False,False,False,False,False
False,4,57450,False,False,False,False,False,False,False,False
True,4,50182,False,True,False,False,True,False,False,False
True,4,53730,False,False,False,False,False,True,False,False
True,4,57285,True,False,False,False,False,False,False,False
True,4,53999,False,False,False,False,False,False,False,False
False,5,63059,False,False,False,False,False,False,False,False
True,4,57532,False,True,False,False,False,False,False,False
False,3,64106,False,False,False,False,False,False,False,False
False,2,58827,True,False,False,False,True,False,False,False
False,4,63280,False,False,False,False,False,False,False,False
True,4,56801,False,False,False,False,False,False,False,False
True,4,50788,True,False,False,False,True,False,False,False
False,3,55790,False,False,False,False,False,False,False,False
False,1,52950,False,False,False,True,False,False,False,False
True,4,57620,False,True,False,False,False,False,False,False
False,3,44266,False,False,True,False,False,False,False,False
True,2,30013,True,False,False,False,True,False,False,False
False,3,34759,False,False,False,False,False,False,False,False
False,3,40208,False,False,False,False,False,True,False,False
False,3,41856,False,True,False,False,False,False,False,False
False,2,36020,False,False,False,False,False,False,False,False
True,3,51066,False,False,False,False,False,True,False,False
True,3,54147,False,True,False,False,False,False,False,False
False,3,47288,True,False,False,False,False,False,False,False
False,2,40009,False,False,False,False,False,False,False,False
True,3,40350,False,True,False,False,False,False,False,False
True,3,15805,True,False,False,False,True,False,False,False
False,3,14700,False,False,False,False,False,False,False,False
True,1,24486,False,True,False,False,False,False,False,False
False,1,47153,True,False,False,False,False,False,False,False
True,1,36352,False,False,False,False,False,True,False,False
False,1,36137,True,True,False,False,True,False,False,False
False,1,47365,False,False,False,False,False,False,False,False
True,1,47362,False,True,False,False,False,False,False,False
True,1,53321,False,False,False,False,False,False,False,False
False,1,49765,True,False,False,False,False,False,False,False
False,1,59157,False,True,False,False,False,False,False,False
True,1,60018,False,False,False,False,False,False,False,False
False,1,52707,True,False,False,False,False,False,False,False
True,1,54341,False,True,False,False,True,False,False,False
False,1,46525,False,False,False,False,False,False,False,False
True,1,56987,False,False,False,False,False,True,False,False
False,1,48150,False,True,True,False,False,False,False,False
True,1,47403,False,False,False,False,False,False,False,False
True,1,44316,True,False,False,False,True,False,False,False
True,1,20433,False,False,False,False,True,False,False,False
False,1,27167,False,False,False,False,False,True,False,False
True,1,41697,True,False,False,False,False,False,False,False
True,1,39340,False,True,False,False,False,False,False,False
True,1,51336,False,False,False,False,False,True,False,False
True,1,48511,True,False,False,False,False,False,False,False
True,1,42375,False,True,False,False,True,False,False,False
False,1,46645,False,False,False,False,False,False,False,False
True,4,41753,False,False,False,True,False,False,False,False
True,1,45086,False,False,False,False,False,True,False,False
False,1,45206,False,True,True,False,False,False,False,False
True,1,55627,False,False,False,False,False,False,False,False
False,1,59273,True,False,False,False,False,False,False,False
True,1,57946,False,True,False,False,False,False,False,False
True,1,55587,True,False,False,False,True,False,False,False
True,1,45677,False,False,False,True,False,False,False,False
False,1,40961,False,True,True,False,False,False,False,False
True,2,49025,False,False,False,False,False,False,False,False
False,2,44259,False,False,True,False,False,False,False,False
True,1,44918,True,False,False,True,False,False,False,False
True,1,49241,False,True,False,False,True,False,False,False
True,1,39215,False,False,False,False,False,False,False,False
True,1,42841,False,False,False,False,False,False,False,False
False,1,38963,False,False,False,True,False,False,False,False
True,1,47452,False,True,False,False,False,False,False,False
False,1,41727,False,False,False,False,False,False,False,False
True,1,29352,True,False,False,False,True,False,False,False
True,1,35949,False,False,False,False,True,False,False,False
False,1,39917,False,False,False,False,False,False,False,False
False,1,42819,False,True,False,False,False,False,False,False
False,1,52419,False,False,False,False,False,False,False,False
False,1,42328,True,False,False,False,True,False,False,False
False,1,48751,False,False,False,False,False,True,False,False
True,1,47559,False,True,False,False,False,False,False,False
False,1,45602,True,False,False,False,True,False,False,False
True,1,42052,False,False,False,False,False,False,False,False
True,1,37774,True,False,False,False,False,False,False,False
False,1,44374,False,False,False,False,False,False,False,False
True,1,58662,False,False,False,True,False,True,False,False
False,1,71861,False,True,False,False,False,False,False,False
True,1,60141,True,False,False,True,False,False,False,False
False,1,28779,False,True,False,False,True,False,False,False
True,1,57184,False,False,False,False,False,True,False,True
True,1,64374,False,False,False,False,False,True,False,False
False,1,64449,True,False,False,False,False,False,False,False
True,1,63023,False,True,False,False,True,False,False,False
True,1,57303,False,False,False,False,False,False,False,False
True,1,56611,False,True,False,False,True,False,False,False
True,1,62140,False,False,False,False,False,False,False,False
False,3,65838,False,False,False,False,False,False,False,False
True,3,70848,False,True,False,False,True,False,False,False
True,3,55336,False,False,False,False,False,False,False,False
True,3,67927,True,False,False,False,False,False,False,False
True,3,60716,False,False,False,False,False,False,False,False
False,3,65269,False,False,False,False,False,False,False,False
True,1,56672,False,True,False,False,True,False,False,False
True,1,45015,False,False,False,False,False,False,False,False
False,1,54620,False,False,False,False,False,False,False,False
False,1,53778,False,False,False,False,False,True,False,False
False,1,80023,False,True,False,False,False,False,False,False
True,1,65213,False,False,False,False,False,False,False,False
False,1,66324,False,False,True,False,False,False,False,False
False,1,62448,True,False,False,False,False,False,False,False
True,1,62392,False,True,False,False,False,False,False,False
False,5,48582,True,False,False,False,True,False,False,False
True,5,50885,False,False,False,True,False,True,False,False
False,1,46839,True,True,False,False,True,False,False,False
True,1,53009,False,False,False,False,False,True,False,False
False,1,56369,False,True,True,False,False,False,False,False
False,1,49935,False,False,False,False,False,False,False,False
True,1,55458,False,False,False,False,False,False,False,False
False,1,46248,True,False,False,False,True,False,False,False
True,1,55562,False,False,False,False,False,True,False,False
True,1,64954,True,False,False,False,False,False,False,False
False,1,86326,False,False,False,False,False,False,False,False
True,1,51799,False,True,True,False,False,False,False,False
True,1,46584,False,False,True,False,False,False,False,False
False,1,53612,True,False,False,False,False,False,False,False
False,1,53103,False,False,False,False,False,False,False,False
True,1,46144,False,True,True,False,False,False,False,False
True,1,43742,True,False,False,False,False,False,False,False
True,1,40714,False,False,False,False,False,False,False,False
False,1,43294,False,False,False,False,False,False,False,False
True,1,48714,False,False,False,False,False,False,False,False
True,1,50029,False,False,False,False,False,True,False,False
False,1,43962,True,False,False,False,False,False,False,False
True,1,41825,False,True,False,False,False,False,False,False
True,1,42652,False,False,False,True,False,True,False,False
False,1,55008,False,False,False,False,False,True,False,False
True,1,48557,False,True,False,False,False,False,False,False
False,1,46485,False,False,False,False,False,False,False,False
True,1,40112,True,False,False,False,False,False,False,False
True,1,41828,False,False,False,False,False,False,False,False
True,1,48724,False,False,False,False,False,False,False,False
False,1,44968,False,False,False,False,False,False,False,False
False,1,35344,False,True,False,False,True,False,False,False
False,1,36997,False,False,False,False,False,False,False,False
False,1,46684,False,False,False,False,False,False,False,False
True,1,41683,True,False,False,False,True,False,False,False
False,1,44459,False,False,False,False,False,True,False,False
True,1,41037,True,False,False,False,False,False,False,False
True,1,40700,False,True,False,False,True,False,False,False
False,1,48602,False,False,False,False,False,False,False,False
False,1,49026,False,True,False,False,True,False,False,False
True,1,46181,False,False,True,False,False,False,False,False
False,1,40212,True,False,False,False,False,False,False,False
True,1,27937,False,True,False,False,True,False,False,False
False,1,42804,False,False,True,False,False,True,False,False
False,1,43352,False,True,False,False,False,False,False,False
False,1,45328,False,False,False,False,False,False,False,False
False,1,40635,False,False,True,False,False,False,False,False
False,1,30761,True,False,False,False,True,False,False,False
True,1,36876,False,False,False,False,False,False,False,False
False,1,34779,True,False,False,False,False,False,False,False
True,1,37308,False,False,False,False,False,True,False,False
True,1,32677,False,True,False,False,False,False,False,False
True,1,32240,True,False,False,False,False,False,False,False
True,1,34424,False,True,False,False,True,False,False,False
False,1,34891,False,False,False,False,False,False,False,False
False,1,34490,False,True,False,False,True,False,False,False
True,1,32643,False,False,True,False,False,False,False,False
True,1,33097,True,False,False,False,False,False,False,False
True,1,29536,False,True,False,False,False,False,False,False
True,1,37727,True,False,False,False,False,False,False,False
False,1,44450,False,False,False,True,False,False,False,False
False,1,33752,False,True,False,False,False,False,False,False
False,1,33629,False,False,False,False,False,False,False,False
True,1,33948,False,False,False,False,False,False,False,False
False,1,31336,False,False,False,False,False,True,False,False
True,1,30502,True,True,False,False,True,False,False,False
False,1,30493,False,False,False,False,False,False,False,False
True,1,33824,False,True,False,False,True,False,False,False
True,1,37764,False,False,False,True,False,False,False,False
True,1,37266,False,False,False,False,False,True,False,False
False,1,38034,True,False,False,False,False,False,False,False
True,1,34243,False,True,False,False,False,False,False,False
False,1,31485,True,False,False,False,True,False,False,False
False,1,31661,False,False,False,True,False,False,False,False
True,1,39161,False,True,False,False,False,False,False,False
True,1,33791,True,False,False,False,True,False,False,False
True,1,31185,False,False,False,True,False,False,False,False
False,1,25966,False,False,False,True,False,False,False,False
True,1,37245,False,True,False,False,False,False,False,False
True,1,38403,False,False,True,False,False,False,False,False
True,1,41666,True,False,False,False,False,False,False,False
False,1,32382,False,False,False,False,False,False,False,False
True,1,25811,False,True,True,False,False,False,False,False
False,1,29785,True,False,False,False,False,False,False,False
True,1,34224,False,False,False,False,False,False,False,False
True,1,34862,False,False,False,False,False,False,False,False
False,1,33435,False,False,False,True,False,False,False,False
False,1,27904,False,True,False,False,True,False,False,False
False,1,37708,False,False,False,False,False,False,False,False
False,1,35347,False,False,False,False,False,False,False,False
False,1,41927,False,False,False,False,False,False,False,False
True,1,37370,False,False,False,False,False,False,False,False
False,1,29553,False,False,True,False,False,False,False,False
True,1,33544,True,False,False,False,True,False,False,False
False,1,30391,False,False,False,False,False,False,False,False
False,1,43860,False,True,False,False,False,False,False,False
True,1,38571,True,False,False,False,True,False,False,False
True,1,27958,False,False,False,False,True,False,False,False
True,1,40522,False,False,False,False,False,False,False,False
False,1,39936,False,False,False,False,False,False,False,False
True,1,38618,False,True,False,False,True,False,False,False
True,1,31271,False,False,False,False,False,False,False,False
True,1,32819,False,False,False,True,False,False,False,False
False,1,35702,False,False,False,False,False,False,False,False
True,1,40871,False,False,False,False,False,True,False,False
True,1,40801,False,True,False,False,False,False,False,False
False,1,32070,True,False,False,False,False,False,False,False
True,1,29685,False,False,False,False,False,False,False,False
True,1,31837,False,False,False,False,False,False,False,False
True,1,34649,False,False,False,True,False,False,False,False
False,1,27976,False,False,False,False,False,False,False,False
False,1,35294,False,False,False,False,False,False,False,False
True,1,36341,False,True,False,False,False,False,False,False
True,1,37894,False,False,False,False,False,False,False,False
True,1,41884,True,False,False,False,True,False,False,False
True,1,45297,False,False,False,False,False,False,False,False
True,1,37051,False,False,False,False,False,False,False,False
True,1,30204,False,False,False,False,False,False,False,False
True,1,33946,False,False,False,False,False,False,False,False
False,1,34578,False,False,False,False,False,False,False,False
False,1,40054,False,True,False,False,False,False,False,False
True,1,35094,False,False,False,False,False,False,False,False
True,1,35672,True,False,False,False,False,False,False,False
False,1,35429,False,True,True,False,False,False,False,False
False,1,44318,False,False,False,False,False,True,False,False
True,1,42186,False,True,False,False,False,False,False,False
True,1,39853,False,False,False,False,False,True,False,False
False,1,28269,True,False,False,False,False,False,False,False
True,1,20420,False,True,False,False,False,False,False,False
True,1,15775,True,False,False,True,False,False,False,False
True,1,40781,False,False,False,True,False,False,False,False
False,1,32669,False,True,False,False,True,False,False,False
False,1,24648,False,False,False,False,True,False,False,False
False,4,2671,False,False,True,False,False,False,False,False
False,1,58177,False,False,False,False,False,True,False,False
True,1,38433,False,True,False,False,False,False,False,False
False,1,40642,False,False,False,False,False,False,False,False
False,0,38225,True,False,False,False,False,False,False,False
True,0,41559,False,True,False,False,False,False,False,False
True,0,41634,False,False,False,False,False,False,False,False
True,1,38148,True,False,False,False,False,False,False,False
True,0,38040,False,True,False,False,True,False,False,False
False,0,38446,False,False,False,True,False,False,False,False
True,1,38011,False,True,False,False,False,False,False,False
False,1,39055,True,False,False,False,True,False,False,False
True,1,35641,False,False,False,False,False,False,False,False
True,0,29493,False,False,False,False,False,False,False,False
False,1,37867,True,False,False,False,False,False,False,False
True,0,37004,False,False,False,False,False,False,False,False
False,0,47468,False,False,False,False,False,True,True,False
False,0,46994,True,False,False,True,False,False,False,False
False,0,43910,False,True,False,False,False,False,False,False
True,1,38227,False,False,False,False,False,False,False,False
False,1,47676,False,False,True,False,False,False,False,False
False,1,45145,False,False,False,False,False,False,False,False
True,0,47059,False,False,False,False,False,False,False,False
False,1,43781,False,False,False,False,False,False,False,False
True,1,40329,True,False,False,False,False,False,False,False
True,1,47210,False,False,False,False,False,False,False,False
True,0,48216,False,False,False,False,False,True,False,False
True,0,44538,True,False,False,False,False,False,False,False
False,1,27636,False,False,False,False,False,False,False,False
False,0,33489,False,False,False,True,False,False,False,False
True,1,36133,False,True,False,False,False,False,False,False
True,1,37460,True,False,False,False,False,False,False,False
True,1,33344,False,False,False,True,False,False,False,False
True,0,24586,False,False,False,True,False,False,False,False
False,1,32249,False,False,False,False,False,False,False,False
False,1,28902,False,False,False,False,False,False,False,False
True,0,34472,False,True,False,False,False,False,False,False
False,1,28282,True,False,False,False,True,False,False,False
True,0,29773,False,False,False,True,False,False,False,False
False,1,32276,False,True,False,False,True,False,False,False
True,1,33706,False,False,False,False,False,False,False,False
True,0,34317,False,False,False,False,False,False,False,False
False,0,40727,True,False,False,False,False,False,False,False
True,1,36361,False,True,False,False,True,False,False,False
False,0,33935,False,False,False,False,False,False,False,False
True,1,31361,False,False,True,False,False,False,False,False
True,1,36167,True,False,False,False,False,False,False,False
True,0,46042,False,False,False,True,False,False,False,False
False,0,47649,False,True,False,False,True,False,False,False
True,0,52547,False,False,False,False,False,False,False,False
False,0,57901,True,False,False,False,False,False,False,False
True,0,89631,False,False,False,True,False,False,False,False
True,0,77345,False,True,False,False,True,False,False,False
True,0,54594,False,False,False,False,False,False,False,False
False,0,65481,False,True,False,False,True,False,False,False
False,0,71573,False,False,False,False,False,False,False,False
True,0,73143,False,False,False,False,False,False,False,False
True,0,52262,True,False,False,False,True,False,False,False
False,0,62209,False,False,False,False,False,True,False,False
False,0,77942,False,True,True,False,False,False,False,False
False,0,65940,True,False,False,False,True,False,False,False
True,0,73914,False,False,False,False,False,False,False,False
True,0,62356,False,False,True,False,False,False,False,False
True,0,71368,True,False,False,False,False,False,False,False
False,1,56271,False,False,False,False,False,False,False,False
False,1,54934,False,False,False,False,False,True,False,False
False,1,72640,False,True,False,False,False,False,False,False
True,0,72175,False,False,False,False,False,False,False,False
True,1,40145,True,False,False,False,False,False,False,False
True,1,70728,False,False,False,False,False,False,False,False
True,0,70702,False,False,False,False,False,False,False,False
False,1,43523,False,False,False,False,False,False,False,False
False,1,38018,False,False,False,False,False,False,False,False
False,1,40756,False,True,False,False,False,False,False,False
True,1,38986,False,False,True,False,False,False,False,False
False,1,38832,True,False,False,True,False,False,False,False
False,1,33927,False,False,False,True,False,False,False,False
False,1,10531,False,True,False,False,False,False,False,False
True,1,17160,False,False,False,False,False,True,False,False
True,0,29961,False,True,False,False,False,False,False,False
True,1,37502,True,False,False,True,False,False,False,False
True,1,35783,False,True,False,False,False,False,False,False
True,0,27629,True,False,False,True,False,False,False,False
False,0,35819,False,False,False,False,False,True,False,False
True,0,36508,False,True,False,False,False,False,False,False
True,0,46057,False,False,False,False,False,False,False,False
True,1,21019,True,False,False,True,False,False,False,False
True,1,40799,False,True,True,False,False,False,False,False
True,1,23785,True,False,False,True,False,False,False,False
False,0,42961,False,False,False,False,False,False,False,False
False,1,58388,False,True,False,False,True,False,False,False
False,0,64629,False,False,False,False,False,True,False,False
True,0,43198,False,True,False,False,False,False,False,False
False,1,34223,True,False,False,False,True,False,False,False
True,1,53811,False,False,False,False,False,False,False,False
False,1,38925,True,False,False,False,True,False,False,False
False,1,45460,False,False,True,False,False,True,False,False
True,1,33834,True,True,False,False,True,False,False,False
False,1,28640,False,False,False,True,False,False,False,False
False,0,26225,False,True,True,False,False,False,False,False
False,0,31543,False,False,True,False,False,True,False,False
False,0,35117,True,True,False,False,True,False,False,False
True,0,33177,False,False,False,False,False,False,False,False
False,0,19326,False,False,False,False,False,False,False,False
False,1,29644,False,False,False,False,False,True,False,False
True,0,28642,False,True,False,False,False,False,False,False
True,1,27998,False,False,False,False,False,False,False,False
False,1,30340,True,False,False,False,False,False,False,False
True,0,35805,False,True,False,False,False,False,False,False
False,1,37123,False,False,False,False,False,True,False,False
True,1,41642,True,True,False,False,True,False,False,False
False,1,54705,False,False,False,False,False,True,False,False
False,0,43247,True,False,False,False,False,False,False,False
False,0,35632,False,True,False,False,False,False,False,False
False,0,42205,False,False,False,False,False,False,False,False
True,1,41066,False,False,False,False,False,False,False,False
False,1,42333,False,False,False,False,False,True,False,False
True,0,35882,True,False,False,True,False,False,False,False
False,1,35655,False,False,False,False,False,True,False,False
True,1,37785,True,False,False,False,False,False,False,False
True,0,37845,False,False,False,False,False,False,False,False
False,1,40000,False,False,False,True,False,False,False,False
True,1,32198,False,True,True,False,False,False,False,False
False,1,31070,True,False,False,False,True,False,False,False
True,1,34580,False,False,False,True,False,False,False,False
False,0,31221,False,False,False,False,False,False,False,False
True,0,35090,False,True,True,False,False,False,False,False
True,1,34345,True,False,False,False,False,False,False,False
False,1,30053,False,False,False,False,False,False,False,False
False,4,20306,False,False,False,False,False,False,False,False
False,6,19840,False,True,False,False,False,False,False,False
False,1,25201,False,False,False,False,False,False,False,False
True,1,15455,False,False,False,False,False,False,False,False
True,1,24109,False,False,False,False,False,False,False,False
True,2,23993,True,False,False,False,False,False,False,False
False,1,28213,False,False,False,False,False,False,False,False
False,1,28737,False,False,False,False,False,True,False,False
True,2,46432,True,True,False,False,True,False,False,False
False,2,59943,False,False,False,False,False,False,False,False
False,1,65493,False,True,False,False,False,False,False,False
True,1,28406,False,False,False,False,False,False,False,False
False,1,29829,False,False,False,False,False,False,False,False
True,1,30906,False,False,True,False,False,False,False,False
False,5,23368,True,False,False,True,False,False,False,False
False,1,49940,False,True,False,False,False,False,False,False
False,2,43492,False,False,False,False,False,False,False,False
False,3,51248,False,False,True,False,False,True,False,False
True,4,53051,False,True,False,False,False,False,False,False
False,3,40623,True,False,False,False,True,False,False,False
False,4,53807,False,False,False,False,False,True,False,False
False,1,53762,False,True,True,False,False,False,False,False
True,1,32420,True,False,False,False,True,False,False,False
False,1,35005,False,False,False,False,False,False,False,False
False,6,29284,False,True,False,False,True,False,False,False
True,6,42585,False,False,False,False,False,False,False,False
False,6,51687,False,False,True,False,False,False,False,False
True,6,52397,True,False,False,False,False,False,False,False
False,6,52960,False,False,False,False,False,False,False,False
False,6,31465,False,True,False,False,True,False,False,False
False,6,36874,False,False,False,False,False,False,False,False
True,6,43631,True,False,False,True,False,False,False,False
True,6,43915,False,True,False,False,True,False,False,False
False,6,44977,False,False,False,False,False,False,False,False
False,6,29223,False,True,False,False,False,False,False,False
False,6,40243,False,False,False,False,False,False,False,False
True,6,47561,False,False,False,False,False,False,False,False
False,6,38070,False,False,False,False,False,False,False,False
False,2,42957,False,False,False,False,False,True,False,False
False,3,30319,False,True,False,False,False,False,False,False
True,6,39818,False,False,False,False,False,True,False,False
False,6,44381,False,True,False,False,False,False,False,False
False,1,37032,True,False,False,False,False,False,False,False
False,1,29807,False,True,False,False,False,False,False,False
True,6,24812,False,False,False,False,False,False,False,False
True,6,38631,False,False,True,False,False,False,False,False
False,1,39092,True,False,False,False,False,False,False,False
True,1,58967,False,True,False,False,False,False,False,False
False,1,48589,True,False,False,False,True,False,False,False
True,1,56781,False,False,False,False,False,False,False,False
False,1,66399,False,False,False,False,False,False,False,False
True,1,58156,True,False,False,False,False,False,False,False
True,1,54262,False,True,False,False,True,False,False,False
False,1,60379,False,False,False,False,False,False,False,False
True,1,48841,False,True,False,False,False,False,False,False
False,1,54854,True,False,False,True,False,False,False,False
True,1,53639,False,True,False,False,False,False,False,False
False,1,48950,False,False,False,False,False,False,False,False
True,1,54009,False,False,False,False,False,False,False,False
True,1,97268,False,False,False,False,False,False,False,False
False,1,42215,True,False,False,True,False,False,False,False
False,1,43863,False,True,False,False,False,False,False,False
False,1,56799,False,False,True,False,False,False,False,False
True,1,46875,False,False,False,False,False,False,False,False
False,1,46692,False,False,False,False,False,False,False,False
False,1,57763,False,False,False,False,False,False,False,False
True,1,57895,True,False,False,False,True,False,False,False
False,1,71150,False,False,False,False,False,False,False,False
True,1,52132,False,True,False,False,False,False,False,False
True,1,49595,True,False,False,False,False,False,False,False
True,1,73989,False,False,False,False,False,False,False,False
False,1,73519,False,False,False,False,False,False,False,False
False,1,82394,False,False,False,False,False,False,False,False
True,1,69128,False,True,False,False,False,False,False,False
False,1,77625,True,False,False,False,False,False,False,False
True,1,81218,False,True,False,False,True,False,False,False
False,1,113044,False,False,False,False,False,True,False,False
False,1,113729,True,True,False,False,True,False,False,False
True,1,67640,False,False,False,False,True,False,False,False
False,8,70412,False,False,False,False,False,False,False,False
False,8,80797,False,False,False,False,False,True,False,False
True,8,76195,False,True,False,False,False,False,False,False
True,3,71117,False,False,False,False,False,False,False,False
