label,spread,tick_volume,Bullish swing,Bearish swing,Bullish pinbar,Bearish pinbar,Inside bar,Outside bar,Bullish engulfing,Bearish engulfing
True,12,25099,True,False,False,False,True,False,False,False
False,11,28480,False,False,False,False,False,False,False,False
True,12,30375,False,True,False,False,True,False,False,False
True,10,24084,False,False,False,False,False,True,False,False
True,12,25720,True,False,False,True,False,False,False,False
False,11,19299,False,True,False,False,True,False,False,False
True,8,25987,False,False,False,False,False,False,False,False
False,8,20054,True,False,False,False,False,False,False,False
True,11,27876,False,False,False,False,False,True,False,False
False,10,17103,True,True,False,False,True,False,False,False
False,9,32354,False,False,False,False,False,False,False,False
True,9,28312,False,False,False,False,False,False,False,False
True,10,36816,True,False,False,False,True,False,False,False
False,10,31050,False,False,False,False,True,False,False,False
True,10,41185,False,False,False,False,False,False,False,False
False,10,31387,False,False,False,False,False,False,False,False
True,9,31934,True,False,False,False,True,False,False,False
False,20,23318,False,False,False,False,True,False,False,False
True,20,26822,False,False,False,False,True,False,False,False
False,10,19505,False,False,False,False,False,False,False,False
True,10,26981,False,False,False,False,False,True,False,False
True,9,25410,True,True,False,False,True,False,False,False
False,10,20816,False,False,False,False,True,False,False,False
False,11,18810,False,False,False,False,False,False,False,False
True,8,22620,False,False,False,False,False,False,False,False
False,8,18513,True,False,False,False,True,False,False,False
False,11,24582,False,False,False,False,False,True,False,False
True,11,24978,False,True,False,False,False,False,False,False
True,10,23884,False,False,True,False,False,False,False,False
False,10,22593,True,False,False,False,False,False,False,False
True,11,22658,False,True,False,False,False,False,False,False
False,12,17973,True,False,False,False,True,False,False,False
True,11,20549,False,False,False,False,False,True,False,False
False,10,18019,True,True,False,False,True,False,False,False
True,12,21611,False,False,False,False,False,False,False,False
True,9,13528,True,False,False,False,True,False,False,False
True,10,18708,False,False,False,False,False,False,False,False
False,13,11949,False,False,False,False,False,False,False,False
True,9,8855,False,False,False,False,False,False,False,False
False,15,13527,False,True,False,False,False,False,False,False
True,15,12093,True,False,False,False,False,False,False,False
False,15,15682,False,False,False,False,False,True,False,False
True,18,19376,False,False,False,False,False,True,False,False
False,15,15133,False,True,True,False,False,False,False,False
True,18,20050,False,False,True,False,False,False,False,False
False,17,14988,True,False,False,False,False,False,False,False
True,18,14576,False,True,False,False,False,False,False,False
True,10,22078,False,False,False,False,False,False,False,False
True,11,23427,True,False,False,False,False,False,False,False
False,10,23053,False,False,False,True,False,False,False,False
True,11,23633,False,True,False,False,False,False,False,False
True,10,21524,False,False,True,False,False,False,False,False
False,9,23911,True,False,False,False,False,False,False,False
False,10,21059,False,False,False,False,False,False,False,False
False,10,23239,False,True,False,False,False,False,False,False
True,9,17415,False,False,False,False,False,False,False,False
True,11,17010,False,False,False,False,False,True,False,False
False,9,23338,True,False,False,False,False,False,False,False
False,9,22489,False,False,False,False,False,False,False,False
False,9,21172,False,True,True,False,False,False,False,False
True,9,25031,True,False,False,False,False,False,False,False
False,9,19622,False,True,False,False,False,False,False,False
False,9,26899,True,False,False,True,False,False,False,False
False,9,17701,False,True,False,False,True,False,False,False
False,8,26471,False,False,True,False,False,False,False,False
False,8,23043,False,False,False,False,False,False,False,False
False,8,23958,False,False,True,False,False,False,False,False
True,9,19272,False,False,False,False,False,False,False,False
False,9,13676,True,False,False,False,False,False,False,False
False,9,21878,False,False,False,False,False,True,False,False
False,9,27267,False,True,False,False,False,False,False,False
False,10,29361,False,False,False,False,False,False,False,False
False,9,27203,False,False,False,False,False,False,False,False
True,10,25751,False,False,False,False,False,False,False,False
True,9,32248,True,False,False,False,False,False,False,False
False,8,24218,False,False,False,False,False,False,False,False
True,9,29449,False,False,False,False,False,False,False,False
False,9,19299,False,False,False,False,False,False,False,False
False,9,23267,False,False,False,False,False,True,False,False
False,9,25228,False,True,False,False,False,False,False,False
False,9,26604,False,False,False,False,False,False,False,False
False,10,23921,False,False,False,False,False,False,False,False
False,9,30483,False,False,False,False,False,False,False,False
False,9,24536,False,False,False,False,False,False,False,False
True,9,28277,False,False,False,False,False,False,False,False
False,9,23782,False,False,True,False,False,False,False,False
True,9,27156,False,False,False,False,False,False,False,False
True,10,22106,False,False,False,False,False,False,False,False
True,9,24502,True,False,False,False,False,False,False,False
True,10,21652,False,False,True,False,False,True,False,False
True,9,22232,True,False,False,False,False,False,False,False
False,9,18380,False,False,False,False,False,False,False,False
False,9,24256,False,True,False,False,False,False,False,False
False,9,20248,False,False,False,False,False,False,False,False
False,9,26655,False,False,False,False,False,False,False,False
False,9,24720,False,False,False,False,False,False,False,False
True,9,32784,False,False,True,False,False,False,False,False
False,9,23047,True,False,False,False,True,False,False,False
True,9,24913,False,False,False,False,True,False,False,False
True,9,22267,False,False,False,False,False,False,False,False
False,9,32026,False,False,False,False,False,False,False,False
False,8,22657,False,True,False,False,True,False,False,False
True,9,27477,False,False,False,False,False,True,False,False
False,9,19273,True,True,False,False,True,False,False,False
False,9,28719,False,False,False,False,False,False,False,False
True,9,22594,False,False,False,False,False,False,False,False
False,9,26645,False,False,False,False,False,False,False,False
False,8,14557,True,False,False,False,True,False,False,False
True,8,13457,False,False,False,False,True,False,False,False
True,9,20729,False,False,False,False,False,False,False,False
False,9,26042,False,False,False,False,False,False,False,False
False,9,19160,False,False,False,False,False,False,False,False
False,9,28412,False,True,False,False,False,False,False,False
False,8,21984,False,False,True,False,False,False,False,False
True,9,29956,False,False,False,False,False,True,False,False
True,9,25759,False,True,True,False,False,False,False,False
False,9,25143,True,False,False,False,False,False,False,False
False,9,17823,False,False,False,True,False,False,False,False
True,8,20949,False,True,False,False,False,False,False,False
False,8,20922,True,False,False,True,False,False,False,False
True,9,27762,False,True,False,False,False,False,False,False
False,8,18650,True,False,False,False,True,False,False,False
False,8,27177,False,False,False,True,False,False,False,False
True,9,22090,False,True,False,False,False,False,False,False
True,8,27315,True,False,False,False,False,False,False,False
True,8,22458,False,False,False,False,False,False,False,False
False,9,26252,False,False,False,False,False,False,False,False
False,8,20772,False,True,False,False,True,False,False,False
False,9,27187,False,False,True,False,False,False,False,False
True,9,21060,False,False,True,False,False,False,False,False
True,8,27875,True,False,False,False,False,False,False,False
True,9,21781,False,False,False,True,False,False,False,False
False,8,27862,False,False,False,False,False,False,False,False
False,9,19343,False,True,False,False,True,False,False,False
True,8,26229,False,False,False,False,False,False,False,False
True,8,15619,True,False,False,False,True,False,False,False
True,8,20502,False,False,True,False,False,True,False,False
False,8,15887,True,False,False,True,False,False,False,False
False,9,15538,False,True,False,False,False,False,False,False
True,9,16580,False,False,False,False,False,False,False,False
False,8,17708,False,False,False,False,False,False,False,False
True,9,13906,True,False,False,False,True,False,False,False
